ID,SalePrice
1461,108483.78856678802
1462,157496.01585880632
1463,185680.70327114512
1464,193835.16838098876
1465,201207.1896514325
1466,172636.2918564598
1467,178415.9452424505
1468,160081.57206650765
1469,211031.7327039676
1470,111010.95198446857
1471,159162.07415196724
1472,99653.73405005429
1473,93882.7778803786
1474,141990.35955256748
1475,100537.65379822323
1476,383156.1992722781
1477,260956.56497753624
1478,324672.65874365484
1479,319836.4494648231
1480,484845.3208135257
1481,324704.5561590281
1482,212093.41504880582
1483,176629.9958291296
1484,161962.5042386378
1485,177822.92320595932
1486,188925.89525314613
1487,337973.18769770535
1488,221227.63235316216
1489,203607.77591942894
1490,244435.122128907
1491,195333.13918487448
1492,100515.53655812543
1493,201554.72470075503
1494,311534.46108302986
1495,288669.506877173
1496,241650.9217918602
1497,174997.6165103261
1498,175058.00602699208
1499,165567.2560983954
1500,152367.93307918822
1501,200167.68501511647
1502,136174.3149212384
1503,339320.7435314539
1504,236455.79873112327
1505,225042.33388413547
1506,200784.35258176667
1507,249338.01044073017
1508,199742.8008097796
1509,156273.41790893202
1510,144307.64090991108
1511,157201.3406499866
1512,172629.17018520203
1513,146016.48028749533
1514,161894.66391500115
1515,213354.3212426508
1516,161730.40550392086
1517,182909.7833710063
1518,124117.75148472404
1519,209531.60546026484
1520,121225.94095978154
1521,125026.47322187228
1522,190039.88176654337
1523,110807.50138048087
1524,127747.10786955256
1525,114565.1893546136
1526,111583.18656428857
1527,109040.60702493133
1528,128777.08428896515
1529,156847.55490867782
1530,199839.0823113438
1531,134393.14984240956
1532,94182.69343077688
1533,164387.64400054794
1534,125233.46917586472
1535,142157.5298406757
1536,99054.92595205893
1537,50551.07319932328
1538,152728.86398801912
1539,207121.66663723078
1540,117590.37588020792
1541,145777.8221506297
1542,157316.3589978816
1543,188167.97194862843
1544,80424.6512502542
1545,120866.68347038614
1546,144494.53651883738
1547,131274.99192019628
1548,150653.04580349437
1549,125707.3292870431
1550,143403.06339394973
1551,102544.10146654755
1552,153821.60692364903
1553,146518.2372360331
1554,122086.09871069428
1555,160907.5235446787
1556,59528.18230231763
1557,139850.51312850713
1558,102527.08409351954
1559,72235.65021927799
1560,120772.09507547945
1561,157722.39794944922
1562,129340.35555285218
1563,128147.54173756723
1564,154741.86078521796
1565,152590.35926877207
1566,232608.6216848452
1567,71163.78236866354
1568,220990.78515859472
1569,132605.89994990025
1570,131622.5083231094
1571,90962.74564533871
1572,143952.14781326219
1573,256536.27265892123
1574,137965.7947434426
1575,215540.0018680071
1576,228472.45915161498
1577,188632.31137472158
1578,153707.20693237561
1579,149246.10629546066
1580,191859.49530845322
1581,155963.25178023166
1582,135581.3310004722
1583,272372.04347341706
1584,218347.58982943988
1585,132046.04940087267
1586,75050.58800938494
1587,105757.48983068575
1588,150524.52720283926
1589,98494.20836979891
1590,130377.5017480866
1591,85848.24590668236
1592,132719.88495273248
1593,132337.85324827483
1594,135909.68510566308
1595,119324.65172961265
1596,230032.77359640162
1597,205662.7558766525
1598,211588.55796282698
1599,183653.73671009333
1600,168400.4221056635
1601,51596.18957008346
1602,118242.96201398753
1603,48214.09297388284
1604,272270.62165337394
1605,225731.27584015043
1606,155553.56699240126
1607,169576.8351263428
1608,214041.01560008037
1609,186842.70063572473
1610,152583.99181735428
1611,141076.8706280812
1612,187684.47789694322
1613,166408.73876549763
1614,127095.93596494681
1615,99161.46093312808
1616,70469.97746257535
1617,85419.73461806048
1618,129211.75146043571
1619,135577.83046013475
1620,179711.45259382768
1621,132187.91092920656
1622,142281.8494914238
1623,249659.88369162948
1624,202898.04517277103
1625,114167.3759095255
1626,168686.1929965741
1627,187009.9484529199
1628,268012.7643431586
1629,175340.0047597331
1630,360553.12582718115
1631,264634.9817339877
1632,253560.05486431657
1633,170286.5003960834
1634,191178.13965370145
1635,172826.55755156692
1636,145602.54456323775
1637,201595.25652889392
1638,176707.03049901838
1639,186595.47071735281
1640,235167.13540000614
1641,182135.65577629185
1642,259108.61338056813
1643,216634.71519158134
1644,237435.4510877282
1645,195769.33220740565
1646,152282.11965975474
1647,152104.17396081245
1648,127509.5086869204
1649,130712.705971886
1650,114304.2337407863
1651,116731.5961964058
1652,103549.67985900126
1653,102186.63459908766
1654,144409.21580801456
1655,122759.4548058482
1656,141857.1842871782
1657,157592.53032634704
1658,149012.3798537614
1659,119851.38317714447
1660,150659.9463008471
1661,432948.5479981395
1662,385881.60654427565
1663,388791.5332803362
1664,515708.6677710789
1665,339690.3663965495
1666,317016.0486970849
1667,380346.6880337384
1668,364941.308592994
1669,318935.0247524609
1670,364720.74824059603
1671,263430.1720314954
1672,404267.70282067347
1673,288668.76265796716
1674,250302.92138100797
1675,197797.8361583294
1676,205884.86215805874
1677,214937.41413029697
1678,469574.7126654363
1679,388428.8308456626
1680,349945.5175043086
1681,283654.4467038156
1682,318448.33850067016
1683,191840.77172709495
1684,162604.0724735477
1685,169137.1745093172
