ID,SalePrice
1461,113511.83852052211
1462,159800.69457192428
1463,190326.00434088253
1464,197645.55629676778
1465,203396.9895661102
1466,173610.46037140687
1467,182440.45788517303
1468,160009.2115280676
1469,205735.3516669158
1470,116131.23468534613
1471,165795.93174498284
1472,97352.9386602667
1473,94422.58567150368
1474,144995.56780651922
1475,106854.81484257977
1476,377233.1414831617
1477,261595.7117774553
1478,313319.9465330177
1479,305901.1392607911
1480,481697.7122808361
1481,314299.23358799226
1482,204996.28052590287
1483,178984.77760675258
1484,161044.15194814105
1485,178361.3986070851
1486,190414.1995684657
1487,335566.0029693466
1488,221790.61018327798
1489,205619.72318174352
1490,259240.2194632945
1491,199277.32502742985
1492,101346.7231712708
1493,198041.83045863465
1494,313907.8483774754
1495,291498.6826799809
1496,247962.6740636268
1497,177106.63753567415
1498,175019.88664409367
1499,164228.43556416768
1500,148977.74626345618
1501,195437.38543627725
1502,134045.14838562475
1503,351932.1344492681
1504,234290.18763855577
1505,227107.51121668692
1506,191722.13526276837
1507,259372.25086881116
1508,198663.39636567503
1509,153806.7312828257
1510,143514.9017452224
1511,162548.86509576265
1512,182569.80598382244
1513,150962.9042064323
1514,171009.37284394412
1515,212380.47508511564
1516,157955.00515047868
1517,182469.46252639766
1518,122412.67877845967
1519,218212.00136830623
1520,128055.42723961605
1521,135844.61238422373
1522,187191.68980261812
1523,112920.77989488316
1524,125795.86141321727
1525,120501.1085786171
1526,108983.70113194326
1527,105626.96518804587
1528,132942.71145746473
1529,160229.79618627613
1530,206120.21897270426
1531,123938.47564500046
1532,93377.89848069928
1533,163103.77804447885
1534,127528.51110321644
1535,154382.87185031583
1536,93455.9205048253
1537,52684.00097809022
1538,149977.98491345404
1539,206628.43783365737
1540,122729.87565492385
1541,142365.38201079273
1542,163648.55168107233
1543,189567.51939965982
1544,73781.83977921552
1545,119296.75644843199
1546,136237.15059954545
1547,134099.4660123646
1548,150766.93656988966
1549,126665.27956064732
1550,145407.24288885074
1551,108564.51112011506
1552,162319.434298274
1553,153354.3709758661
1554,121912.86606336257
1555,159651.4689919533
1556,58751.98017018242
1557,141793.420374544
1558,106234.20745503169
1559,62409.565731969546
1560,124848.65701228415
1561,153806.40707031183
1562,129448.9959884783
1563,130102.3839526478
1564,160689.4175126591
1565,156760.23297064856
1566,227472.5176077556
1567,73795.65901549754
1568,221088.99408385076
1569,133760.90411121084
1570,126634.64231085673
1571,85951.07898118475
1572,150859.2422724691
1573,266380.0602444679
1574,138765.84732524108
1575,230859.60745821462
1576,234263.22269602458
1577,181017.29280653235
1578,157277.44679630327
1579,151123.76007616764
1580,191127.6371974348
1581,153034.98228780867
1582,133941.30747076438
1583,283421.3146526582
1584,221171.3405690646
1585,135060.79371281026
1586,81776.99422671692
1587,107082.55792603304
1588,152937.43304303556
1589,106679.11150213808
1590,128011.21236619621
1591,90757.88827557687
1592,130337.14299975091
1593,129418.45799409307
1594,152133.5199026448
1595,120561.7963359683
1596,230989.17388112808
1597,209422.6303887075
1598,211768.6594332162
1599,186472.705771278
1600,165990.55743884516
1601,53473.48358903569
1602,126133.12998458801
1603,46235.46412606281
1604,276506.01664250914
1605,225386.31307917705
1606,156463.3146239902
1607,166648.15883208194
1608,200108.14647323976
1609,189156.694317988
1610,149077.87332250655
1611,125581.97235424293
1612,185743.7976219094
1613,165606.85766964278
1614,129530.80716504424
1615,96148.37463642552
1616,72436.47676245251
1617,83668.23532291816
1618,133776.97844400548
1619,138657.7612058277
1620,182102.00271864107
1621,131948.1465435623
1622,147392.98600602208
1623,253464.64617510012
1624,204492.44414724375
1625,117954.9837392174
1626,168059.62142010021
1627,193449.23981820012
1628,278529.017676958
1629,175660.49680987757
1630,368820.7321529634
1631,254372.5301114634
1632,249405.0276922522
1633,171573.91463413567
1634,184471.21244530997
1635,170711.09557694604
1636,146312.07079589262
1637,203288.94862876844
1638,175203.4337814484
1639,181841.67239835544
1640,234654.03439592116
1641,183245.187239593
1642,255586.11419034319
1643,217043.44399571663
1644,239063.46772148262
1645,216578.2970177679
1646,155246.35281566635
1647,156609.17198301863
1648,126780.08826635673
1649,125995.08155135566
1650,116442.58221883758
1651,115377.55529910198
1652,97311.13640531793
1653,93501.19904072431
1654,143984.1882728621
1655,126170.98632499168
1656,141703.3343367247
1657,154668.25756366958
1658,145781.58953333518
1659,124701.97248928284
1660,150025.48314430646
1661,433732.8763758043
1662,392230.32992067316
1663,389745.1927407152
1664,520580.02907169994
1665,334591.458014201
1666,324765.6888968443
1667,378925.4700540792
1668,361249.03040848055
1669,320674.1954846942
1670,365476.47113341663
1671,271032.1623679319
1672,410425.527483004
1673,290778.5530647832
1674,247223.0174059627
1675,205354.79329671164
1676,208652.92238632485
1677,218256.81472939963
1678,478948.86565082695
1679,391121.6515658834
1680,344281.0295980397
1681,280662.3640817512
1682,322613.6840721661
1683,191462.43556974933
1684,165913.10911089054
1685,171518.2357618917
1686,163458.17620794114
1687,161969.36508241214
1688,181486.34320971987
1689,185639.90908340912
1690,188641.35164064553
1691,176146.41288841155
1692,250071.20231384516
1693,165211.07443802466
1694,181912.48359913484
1695,166317.34869240283
1696,261278.00708403334
1697,174891.3667064031
1698,338632.3188650968
1699,327651.50021618104
1700,273292.27273229125
1701,280807.80709636107
1702,235260.48923027457
1703,228950.8442597274
1704,271410.45664322784
1705,242351.04563906242
1706,195545.84917553852
1707,226733.8104076503
1708,201838.44907495158
1709,249886.93465078075
1710,221262.588925704
1711,268420.8414051967
1712,255427.7470079473
1713,284998.91771730885
1714,228647.0850589025
1715,208192.5578537864
1716,184621.47786343598
1717,170197.81754840922
1718,150652.1342441911
1719,223202.74739202217
1720,252379.69811341597
1721,145795.61804027774
1722,115678.67870057991
1723,149006.0135263953
1724,216767.04868162598
1725,242045.95333082613
1726,185863.25355776667
1727,160412.1971775737
1728,151693.13492737745
1729,172921.49839186075
1730,164061.1998719772
1731,110036.1948917465
1732,133549.64754643
1733,117421.78359417722
1734,123024.22170190292
1735,91634.0933201717
1736,95053.92421787872
1737,276777.2702511394
1738,276130.89639576466
1739,252162.8918451831
1740,221618.49505059433
1741,192771.72351831885
1742,178600.88564577478
1743,169294.0417912657
1744,358314.81073025556
1745,221308.10213388095
1746,199770.27852045733
1747,215579.49450089445
1748,223006.41931139666
1749,138599.45053419413
1750,134215.48026428663
1751,226265.14698353305
1752,115289.04301692813
1753,156972.1187120123
1754,196559.84244190122
1755,173708.04580416682
1756,126767.49588367494
1757,119104.15025867044
1758,145491.41303079494
1759,162316.73887945467
1760,157335.70557358803
1761,155415.63687069702
1762,189693.91686405602
1763,175526.02274693048
1764,114618.81465436693
1765,189160.5801682343
1766,195567.7269654955
1767,227341.27655634528
1768,139742.2870673848
1769,161205.09490941616
1770,146384.80749493057
1771,123804.8927552806
1772,134261.7098252162
1773,106529.59572690644
1774,155532.81011355843
1775,140671.696547971
1776,127695.19845201995
1777,110066.25077522534
1778,145742.05645193288
1779,131390.86746512086
1780,159988.67612379312
1781,126078.57897239726
1782,76202.10013948416
1783,141145.88065826695
1784,96460.63624780613
1785,139268.77723611437
1786,118033.78776031767
1787,152572.96154296084
1788,55008.32254005608
1789,99911.04034812131
1790,64300.3595871703
1791,197421.1213213218
1792,168066.47342958313
1793,133856.3958107914
1794,160612.65322331816
