ID,SalePrice
1461,122300.93257546518
1462,170480.38599870796
1463,181898.14963434055
1464,185311.02553912532
1465,217457.2697755515
1466,169109.36188907712
1467,182077.79114464973
1468,156004.47360053984
1469,195276.03732745396
1470,112043.90442585642
1471,191465.63658373035
1472,97756.67268481292
1473,93270.18909612414
1474,146945.0871389932
1475,107490.12897651759
1476,362478.6652752212
1477,287472.2075265427
1478,307289.7815598494
1479,310466.9218664679
1480,453653.9113830535
1481,312358.22521550884
1482,220878.25264763576
1483,182228.7454833379
1484,157394.2754653555
1485,191707.80016006995
1486,200146.6338341469
1487,323016.6587740369
1488,226905.0064111373
1489,216032.70625437633
1490,251904.426742214
1491,194553.83424720145
1492,98154.55810927437
1493,156540.14903569082
1494,338344.55711125676
1495,293659.68532084045
1496,235907.7775843183
1497,172686.108332098
1498,163421.6074804354
1499,152996.87395096314
1500,140710.67121275607
1501,203131.18349581747
1502,135220.25105464342
1503,315626.7287559067
1504,242643.23822070705
1505,232772.25765900942
1506,186863.44262487348
1507,259743.9056359229
1508,205310.944865993
1509,148742.40616105893
1510,149031.16123354202
1511,172521.48004623828
1512,193452.6714051927
1513,150685.97139829653
1514,179780.01080274163
1515,214023.3372218872
1516,158992.21503311791
1517,166927.16351244738
1518,114487.82389378035
1519,236545.93353201845
1520,134856.09631428937
1521,137732.07575196284
1522,192448.97612760472
1523,100504.04659412685
1524,115491.79309391486
1525,117426.61376173771
1526,105276.83568162657
1527,99770.98338944977
1528,131086.4315166974
1529,167167.65023258165
1530,195705.458245978
1531,142372.056646595
1532,108090.7785400434
1533,180620.27044373774
1534,122893.8379091688
1535,156367.89908529096
1536,97943.26851518708
1537,50823.67188041564
1538,160044.2646034262
1539,209234.24169974588
1540,126901.80822479445
1541,132073.60061998968
1542,161081.14950765506
1543,210628.7770509685
1544,89571.59839566587
1545,129886.16450716509
1546,144512.34064400778
1547,153750.08093619836
1548,156571.23692359054
1549,136731.34254564322
1550,150900.34768259758
1551,118763.26112695108
1552,159585.75399811915
1553,164891.54339216533
1554,118063.72170849214
1555,165530.60251000687
1556,8343826.377161925
1557,129858.6274196126
1558,96921.8139323548
1559,53828.67564526666
1560,143047.48556860024
1561,129125.8217434946
1562,125481.58175618201
1563,126584.35714723868
1564,167611.82369095157
1565,140012.18430032767
1566,238993.46057865792
1567,62254.66659549135
1568,235399.1545362412
1569,119787.9982219974
1570,127603.50687379879
1571,98367.64052161272
1572,140591.86983891972
1573,257636.0890648684
1574,137782.66136509413
1575,239194.5268539309
1576,246138.61761899688
1577,186683.08886213345
1578,136830.4355687478
1579,145133.49718135246
1580,193814.50739359367
1581,155383.78008459997
1582,119636.27192574483
1583,312020.26612806297
