ID,SalePrice
1461,118292.70962169056
1462,159539.96390028961
1463,176043.5836320204
1464,198534.8100801407
1465,198892.14815077756
1466,184360.9128913124
1467,196028.90397849178
1468,173719.93784617807
1469,209683.65629976045
1470,116949.2704903091
1471,208217.80811079883
1472,123622.26444042439
1473,102361.31574420643
1474,149349.64264053397
1475,118397.70094131131
1476,314316.83356850233
1477,248482.0086950712
1478,294285.7417059847
1479,271988.6460470081
1480,404971.12648547103
1481,294061.13111517637
1482,218745.65581846668
1483,177829.20744372194
1484,176602.9340933963
1485,200425.4159556682
1486,211900.12625566812
1487,287332.8907070443
1488,260131.09331986692
1489,186941.11684069887
1490,232853.12568764074
1491,213932.35512393864
1492,95680.60431250778
1493,218250.49285650125
1494,293153.59207232983
1495,280873.1942172722
1496,225385.37084037287
1497,171539.3256081693
1498,159623.6251560232
1499,165347.26382683183
1500,156047.8418425495
1501,201210.17617843894
1502,146160.00111059973
1503,280791.5170636062
1504,250715.6566991104
1505,228559.4665770816
1506,201913.4027425818
1507,251734.42911035696
1508,205735.93556501914
1509,153137.61332018173
1510,148061.7611800424
1511,147995.29360796965
1512,186801.99599992076
1513,168525.1235173504
1514,151592.99579852133
1515,222570.81065681542
1516,167507.24806196068
1517,171060.09623042948
1518,122347.94370901177
1519,251135.39687032544
1520,132977.5975271162
1521,127306.5643726521
1522,205259.4234638348
1523,87247.31306737068
1524,105471.18298581603
1525,100134.17671869195
1526,90648.18913430802
1527,92473.61258446763
1528,153876.36603902152
1529,126984.5647699075
1530,233446.03701304446
1531,157682.23545006022
1532,103144.8802332984
1533,141954.8691698251
1534,132483.08553888404
1535,157591.86636748456
1536,105714.98746711912
1537,49117.18352405692
1538,183843.25596226018
1539,227111.86350438383
1540,117168.66036976746
1541,157457.94767176558
1542,145537.31450167333
1543,200778.06878436042
1544,71852.18953099602
1545,129290.04931863083
1546,135867.72903753875
1547,144098.36485422368
1548,135467.11746078765
1549,124349.23394773866
1550,130464.40940842952
1551,139915.64025099447
1552,134239.60954018438
1553,156437.66678920307
1554,122639.83267416258
1555,170748.95975110016
1556,92073.27841073286
1557,94377.95695964282
1558,99843.86977301247
1559,88833.47021108086
1560,123023.68150133023
1561,128127.97295081161
1562,118567.35741090111
1563,122028.23698564584
1564,155806.1906867508
1565,139470.77611663926
1566,244036.50979635853
1567,69954.54486549099
1568,230708.4488182686
1569,105099.25704321184
1570,144344.679918985
1571,112500.41562813509
1572,141568.66083249229
1573,256411.4278098495
1574,129660.39771468088
1575,247698.73991672217
1576,239565.0386062722
1577,201086.57175364427
1578,147009.72608725808
1579,136862.8122614479
1580,212159.53265865904
1581,137224.10342794785
1582,121152.22590916755
1583,311098.62855724164
1584,232092.9569693684
1585,158411.4764260644
1586,53323.27866546984
1587,96329.22404219897
1588,146883.98279049888
1589,101855.07225506159
1590,134636.19771570282
1591,66859.66099458991
1592,138943.13421624072
1593,137281.15502246388
1594,119818.71786713449
1595,129853.35711691028
1596,225613.34385688638
1597,175554.73071864725
1598,203670.94201157463
1599,198535.92515842977
1600,189082.58471590176
1601,29325.410331794177
1602,134613.0272942466
1603,56508.476758267614
1604,259729.00770368136
1605,263966.5423438706
1606,169135.53192802856
1607,172310.32963086793
1608,223453.03899260575
1609,198387.16540047864
1610,154581.58502865105
1611,160338.4496478428
1612,165890.83992262196
1613,173473.08418291702
1614,125986.815635234
1615,55548.34492387029
1616,48320.871333524934
1617,62817.75912643771
1618,111049.06066421268
1619,144615.24982460483
1620,188182.58522628655
1621,137034.5761072127
1622,132902.3599595864
1623,265634.45319226675
1624,214325.5363081548
1625,124777.22584347764
1626,198417.40306601033
1627,197311.80255865387
1628,284334.6441558866
1629,197715.81227549363
1630,325888.31334390317
1631,217528.43210508034
1632,236736.44073622196
1633,190901.98533881933
1634,196798.11008738505
1635,188923.7552656919
1636,166574.46264215407
1637,193872.3992687649
1638,219829.57468945847
1639,203482.38619827235
1640,265565.4953179461
1641,206612.65112763888
1642,229588.5647283761
1643,231496.94923567248
1644,238292.3873923564
1645,228223.89950144838
1646,176516.64306443825
1647,178026.05101527215
1648,134726.37255409185
1649,128469.78934418631
1650,112017.25696358096
1651,107273.81921845523
1652,126566.4392728802
1653,122206.97378662613
1654,154573.9565300754
1655,153856.1470404392
1656,144244.41036625684
1657,155782.4812420475
1658,147374.09783036017
1659,134229.3518858255
1660,143026.55863081792
1661,379187.50586877984
1662,330497.7277875015
1663,329656.2821868862
1664,425067.54081871186
1665,289652.6802513945
1666,295256.5696535142
1667,311377.1415239045
1668,310631.8832075269
1669,293847.309076578
1670,311977.9356570401
1671,270698.6593159005
1672,386428.14810103795
1673,286896.94017317856
1674,259283.640844226
1675,194614.27589503035
1676,200627.95120282786
1677,220048.82553863118
1678,405294.194995673
1679,327235.83972337993
1680,290380.7396333016
1681,253563.0124552924
1682,291442.27769866807
1683,199028.77169468312
1684,203329.0011992507
1685,180024.06675972475
1686,179824.1447227121
1687,182550.14168805385
1688,212904.43833056197
1689,210236.27287805022
1690,216195.86008898856
1691,204130.50841104018
1692,264870.58029082126
1693,183565.09516443114
1694,194667.19323808036
1695,184035.22292463586
1696,277846.4260082721
1697,183683.7322732039
1698,326518.5837240099
1699,307420.97516550554
1700,255439.02696407272
1701,284339.01298635255
1702,258303.3103970493
1703,260636.43759454426
1704,283073.07671149995
1705,244738.70454486052
1706,377038.5092106733
1707,201936.99385897943
1708,208247.36490176118
1709,268881.1450928879
1710,237535.66080602084
1711,269907.45576304325
